budget,genre,id,original_language,popularity,revenue,runtime,title,vote_average,vote_count,Main_Actor,Popularity_Actor,Main_Actress,Popularity_Actress,Director,Popularity_Director,release_year,release_month,release_day
65000000,Adventure,300168,zh,22.541,121545703,127,Dragon Blade,6.357,524,Jackie Chan,98.987,Sharni Vinson,9.767,Daniel Lee,6.72,2015,2,19
3500000,Horror,16288,en,22.532,14000000,90,Creepshow 2,6.228,509,George Kennedy,8.591,Lois Chiles,8.744,Michael Gornick,2.306,1987,5,1
7000000,Drama,1696,en,22.531,20901859,107,The Devil's Rejects,6.744,1298,Sid Haig,12.663,Sheri Moon Zombie,10.592,Rob Zombie,8.833,2005,7,22
47000000,Action,1492,en,22.518,7191399,154,1492: Conquest of Paradise,6.226,750,Gérard Depardieu,19.61,Sigourney Weaver,23.366,Ridley Scott,22.035,1992,10,9
40000000,Music,504608,en,22.515,167323950,121,Rocketman,7.329,4323,Taron Egerton,31.871,Bryce Dallas Howard,25.693,Dexter Fletcher,26.482,2019,5,17
30000000,Action,531499,en,22.514,942666,95,The Tax Collector,5.66,425,Bobby Soto,9.9,Cinthya Carmona,7.711,David Ayer,8.467,2020,8,7
75000000,Romance,6435,en,22.514,46733235,104,Practical Magic,6.735,1359,Goran Visnjic,12.441,Sandra Bullock,37.233,Griffin Dunne,16.31,1998,10,16
27000000,Music,525,en,22.514,115229890,133,The Blues Brothers,7.739,3858,Dan Aykroyd,35.368,,,John Landis,15.585,1980,6,16
4000000,Comedy,254320,en,22.513,15656193,118,The Lobster,7.04,5627,Colin Farrell,38.993,Rachel Weisz,40.223,Yorgos Lanthimos,7.916,2015,10,15
9000000,Action,11893,en,22.509,7936012,111,Runaway Train,6.971,504,Jon Voight,27.369,Rebecca De Mornay,22.491,Andrei Konchalovsky,5.494,1985,11,15
60000000,Fantasy,109491,en,22.506,60052138,124,Beautiful Creatures,6.01,2725,Alden Ehrenreich,12.54,Alice Englert,9.811,Richard LaGravenese,4.261,2013,2,13
50000000,Adventure,9975,en,22.504,69834815,87,Curious George,6.422,472,Will Ferrell,27.568,Drew Barrymore,50.107,Matthew O'Callaghan,3.351,2006,2,10
1800000,Drama,12919,en,22.494,31623833,94,Can't Buy Me Love,6.976,610,Patrick Dempsey,31.202,Amanda Peterson,11.555,Steve Rash,2.129,1987,8,14
28000000,Comedy,261392,en,22.493,27139524,96,American Ultra,6.089,2623,Jesse Eisenberg,29.871,Kristen Stewart,38.036,Nima Nourizadeh,2.329,2015,8,19
65000000,Crime,11412,en,22.49,89456761,121,The Long Kiss Goodnight,6.616,1076,Samuel L. Jackson,44.217,Geena Davis,19.655,Renny Harlin,9.089,1996,10,11
50000000,Comedy,329833,en,22.489,56722693,100,Zoolander 2,4.89,2099,Ben Stiller,25.914,Penélope Cruz,29.898,Ben Stiller,25.914,2016,2,6
11500005,Action,11645,ja,22.489,11859533,160,Ran,8.075,1382,Tatsuya Nakadai,12.772,Mieko Harada,4.983,Akira Kurosawa,16.024,1985,6,1
6500000,Thriller,11033,en,22.489,31899000,105,Dressed to Kill,6.931,810,Michael Caine,27.439,Nancy Allen,28.407,Brian De Palma,9.096,1980,7,25
37000000,Comedy,4944,en,22.489,163720069,96,Burn After Reading,6.642,4351,George Clooney,19.048,Frances McDormand,47.421,Joel Coen,6.418,2008,9,5
35000000,Crime,2118,en,22.484,126216940,138,L.A. Confidential,7.788,4529,Russell Crowe,48.088,Kim Basinger,16.844,Curtis Hanson,2.144,1997,9,19
18000000,Comedy,11185,en,22.483,46908987,103,"See No Evil, Hear No Evil",6.714,883,Richard Pryor,32.564,Joan Severance,11.126,Arthur Hiller,7.961,1989,5,12
15000000,Horror,9276,en,22.471,40283321,104,The Faculty,6.514,1795,Josh Hartnett,45.759,Clea DuVall,7.785,Robert Rodriguez,13.363,1998,12,25
65000000,Action,9292,en,22.468,17218080,100,Hudson Hawk,5.654,900,Bruce Willis,50.247,Andie MacDowell,36.347,Michael Lehmann,2.705,1991,5,23
8500000,Action,12636,ja,22.464,16000000,88,Godzilla Against MechaGodzilla,7.36,182,Shin Takuma,3.095,Yumiko Shaku,3.993,Masaaki Tezuka,0.855,2002,11,2
30000000,Comedy,9870,en,22.463,105173115,111,Forgetting Sarah Marshall,6.485,3160,Jason Segel,19.626,Kristen Bell,28.103,Nicholas Stoller,12.446,2008,4,17
3000000,War,405775,en,22.459,4500000,90,The Wall,6.351,845,Aaron Taylor-Johnson,35.899,,,Doug Liman,5.636,2017,5,12
30000000,Drama,4518,en,22.459,82150642,124,Elizabeth,7.174,1287,Joseph Fiennes,21.368,Cate Blanchett,28.918,Shekhar Kapur,6.32,1998,9,13
3500000,Fantasy,26515,en,22.456,4385516,86,Pumpkinhead,6.3,409,Lance Henriksen,32.164,Cynthia Bain,5.144,Stan Winston,2.032,1988,6,9
9000000,Drama,14811,en,22.456,83304330,179,Fiddler on the Roof,7.7,509,Topol,4.672,Norma Crane,8.608,Norman Jewison,3.699,1971,11,3
5500000,Comedy,211954,es,22.454,99067206,122,Instructions Not Included,7.732,824,Eugenio Derbez,14.602,Loreto Peralta,13.363,Eugenio Derbez,14.602,2013,7,20
30000000,Comedy,37056,en,22.452,82148538,105,Letters to Juliet,6.983,2743,Christopher Egan,10.172,Amanda Seyfried,55.54,Gary Winick,1.614,2010,5,13
15000000,Action,11653,zh,22.439,6669097,118,The Myth,6.313,331,Jackie Chan,98.987,Kim Hee-seon,10.449,Stanley Tong,11.107,2005,5,11
90000000,Drama,9008,en,22.439,60289912,158,The Insider,7.469,1655,Al Pacino,56.209,Diane Venora,31.655,Michael Mann,13.78,1999,10,28
25000000,Family,12589,en,22.436,80936232,83,Jimmy Neutron: Boy Genius,5.975,838,Mark DeCarlo,3.829,Debi Derryberry,20.692,John A. Davis,2.789,2001,12,21
84000000,Fantasy,12107,en,22.435,123307945,106,Nutty Professor II: The Klumps,4.982,1207,Eddie Murphy,46.935,Janet Jackson,14.888,Peter Segal,4.573,2000,7,27
18000000,Comedy,496,en,22.434,262552893,84,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.764,4995,Sacha Baron Cohen,19.334,Luenell,7.404,Larry Charles,10.103,2006,11,1
60000000,Comedy,5994,en,22.429,124700000,125,The Family Man,6.765,1753,Nicolas Cage,70.189,Téa Leoni,39.928,Brett Ratner,6.549,2000,12,12
60000000,Action,137094,en,22.424,135511030,105,Jack Ryan: Shadow Recruit,6.117,2688,Chris Pine,37.413,Keira Knightley,38.999,Kenneth Branagh,56.816,2014,1,15
4422952,Drama,24253,sv,22.423,67126795,130,The Girl Who Played with Fire,6.998,1525,Michael Nyqvist,17.769,Noomi Rapace,39.816,Daniel Alfredson,3.717,2009,9,18
35000000,Action,267193,en,22.409,27979040,83,Grimsby,5.935,2153,Sacha Baron Cohen,19.334,Isla Fisher,16.905,Louis Leterrier,10.655,2016,2,24
40000000,Horror,9708,en,22.4,38805380,102,The Wicker Man,4.28,1212,Nicolas Cage,70.189,Ellen Burstyn,18.371,Neil LaBute,5.454,2006,8,31
63000000,Animation,50359,en,22.396,183953723,95,Hop,5.727,1131,Russell Brand,12.266,Kaley Cuoco,15.374,Tim Hill,5.813,2011,3,30
30000000,Family,14444,en,22.392,100491683,79,The Rugrats Movie,6.158,522,David Spade,19.418,Whoopi Goldberg,41.164,Norton Virgien,4.327,1998,11,20
62770198,Adventure,399174,en,22.385,64337744,101,Isle of Dogs,7.854,4499,Bryan Cranston,45.282,,,Wes Anderson,25.019,2018,3,23
36000000,Action,365222,cn,22.385,157029618,105,Ip Man 3,7.01,1579,Donnie Yen,32.292,Lynn Hung,2.152,Wilson Yip,5.435,2015,12,24
6000000,Horror,9542,en,22.373,5844868,98,The Hitcher,6.937,810,Rutger Hauer,17.617,Jennifer Jason Leigh,41.905,Robert Harmon,7.787,1986,1,17
27000000,Thriller,8831,en,22.373,101646581,99,Timecop,5.994,1059,Jean-Claude Van Damme,43.109,Mia Sara,19.196,Peter Hyams,7.784,1994,9,15
25000000,Science Fiction,9886,en,22.367,19075720,97,Johnny Mnemonic,5.745,1233,Keanu Reeves,83.73,Dina Meyer,50.737,Robert Longo,1.401,1995,5,26
5000000,Drama,418078,en,22.364,19280931,91,It Comes at Night,5.845,2192,Joel Edgerton,15.624,Carmen Ejogo,32.081,Trey Edward Shults,3.414,2017,6,9
15000000,Comedy,8321,en,22.361,34533783,108,In Bruges,7.483,4689,Colin Farrell,38.993,Clémence Poésy,21.461,Martin McDonagh,6.394,2008,2,8
5000000,Horror,11569,en,22.346,12534961,93,Hellraiser III: Hell on Earth,5.63,672,Doug Bradley,10.384,Terry Farrell,17.995,Anthony Hickox,2.573,1992,9,11
2000000,Thriller,303,en,22.34,24500000,103,Notorious,7.762,1447,Cary Grant,9.131,Ingrid Bergman,14.2,Alfred Hitchcock,31.991,1946,8,21
20000000,Comedy,800939,en,22.339,168763270,104,Ticket to Paradise,6.613,862,George Clooney,19.048,Julia Roberts,27.725,Ol Parker,7.256,2022,9,8
100000000,Drama,511809,en,22.311,74530532,156,West Side Story,7.034,1366,Ansel Elgort,21.167,Rachel Zegler,49.804,Steven Spielberg,32.328,2021,12,8
13000000,Thriller,157544,en,22.291,1784763,91,The Vatican Tapes,5.299,707,Michael Peña,22.445,Olivia Taylor Dudley,15.035,Mark Neveldine,3.651,2015,7,23
70000000,Action,12113,en,22.283,113280098,128,Body of Lies,6.624,2788,Leonardo DiCaprio,42.545,,,Ridley Scott,22.035,2008,10,9
4000000,Comedy,668742,es,22.279,14871307,96,Father There Is Only One 2,7.518,508,Santiago Segura,8.595,Toni Acosta,3.441,Santiago Segura,8.595,2020,7,29
125000000,Action,121856,en,22.273,240697856,116,Assassin's Creed,5.422,7378,Michael Fassbender,74.78,Marion Cotillard,25.669,Justin Kurzel,4.936,2016,12,21
30000000,Comedy,12110,en,22.262,10772144,88,Dracula: Dead and Loving It,6.042,891,Leslie Nielsen,52.993,Amy Yasbeck,23.822,Mel Brooks,18.972,1995,12,22
50000000,Comedy,6519,en,22.258,110803676,104,The Dukes of Hazzard,5.521,1068,Johnny Knoxville,23.083,Jessica Simpson,11.364,Jay Chandrasekhar,5.652,2005,8,5
5400000,Action,1654,en,22.25,45300000,150,The Dirty Dozen,7.595,1093,Lee Marvin,19.005,,,Robert Aldrich,11.756,1967,6,15
6800000,Drama,46738,fr,22.238,6788659,131,Incendies,8.098,2369,Maxim Gaudette,8.175,Lubna Azabal,8.817,Denis Villeneuve,16.977,2010,9,4
15000000,Comedy,9493,en,22.238,216614388,107,Twins,5.992,2061,Arnold Schwarzenegger,49.862,Kelly Preston,15.129,Ivan Reitman,3.821,1988,12,8
7000000,Drama,152603,en,22.237,7600000,123,Only Lovers Left Alive,7.248,2024,Tom Hiddleston,37.733,Tilda Swinton,58.891,Jim Jarmusch,6.881,2013,12,12
50000000,Action,306,en,22.236,119208989,105,Beverly Hills Cop III,5.874,1611,Eddie Murphy,46.935,,,John Landis,15.585,1994,5,24
30000000,Comedy,124459,en,22.232,27437881,100,The Incredible Burt Wonderstone,5.658,1335,Steve Carell,28.435,Olivia Wilde,41.913,Don Scardino,3.603,2013,3,14
3800000,Drama,103663,da,22.229,18309793,116,The Hunt,8.105,3803,Mads Mikkelsen,94.232,Annika Wedderkopp,2.818,Thomas Vinterberg,4.113,2012,10,25
16000000,Romance,2028,en,22.221,20036737,100,Say Anything...,7.054,904,John Cusack,38.904,Ione Skye,13.447,Cameron Crowe,5.645,1989,4,14
4749917,Thriller,811631,en,22.219,1564696,97,Infinite Storm,5.8,202,Billy Howle,6.409,Naomi Watts,23.11,Małgorzata Szumowska,4.183,2022,3,25
13000000,Drama,333352,en,22.214,18704595,102,Eye in the Sky,7.031,1454,Aaron Paul,18.645,Helen Mirren,68.27,Gavin Hood,6.541,2015,9,7
16500000,Drama,11093,en,22.212,16942795,126,House of Sand and Fog,7.2,679,Ben Kingsley,37.233,Jennifer Connelly,128.046,Vadim Perelman,4.173,2003,12,19
160000000,Action,1639,en,22.211,164508066,125,Speed 2: Cruise Control,4.6,1506,Jason Patric,13.882,Sandra Bullock,37.233,Jan de Bont,5.566,1997,6,13
4000000,Comedy,10246,en,22.207,125728258,94,Porky's,6.4,785,Dan Monahan,9.44,Kaki Hunter,4.459,Bob Clark,7.685,1981,11,13
2300000,Fantasy,309425,en,22.204,14400000,115,Do You Believe?,6.5,124,Sean Astin,25.248,Tracy Melchior,6.125,Jon Gunn,3.986,2015,3,20
25000000,Action,290864,cn,22.2,129115,100,Kung Fu Jungle,6.746,397,Donnie Yen,32.292,Charlie Yeung,2.937,Teddy Chan,4.248,2014,10,31
15000000,Adventure,9550,zh,22.199,92863945,119,House of Flying Daggers,7.267,1470,Takeshi Kaneshiro,13.306,Zhang Ziyi,17.245,Zhang Yimou,6.947,2004,5,19
35000000,Comedy,95610,en,22.197,211952420,123,Bridget Jones's Baby,6.417,2759,Colin Firth,24.876,Renée Zellweger,21.713,Sharon Maguire,0.787,2016,9,14
50000000,Action,9691,en,22.192,30303072,132,Assassins,6.468,1432,Sylvester Stallone,45.873,Julianne Moore,28.39,Richard Donner,6.481,1995,10,6
19000000,Crime,4771,en,22.187,34619699,113,Gone Baby Gone,7.302,3428,Casey Affleck,34.048,Michelle Monaghan,24.375,Ben Affleck,19.855,2007,9,18
5300000,Action,663870,da,22.182,679505,116,Riders of Justice,7.264,707,Mads Mikkelsen,94.232,Andrea Heick Gadeberg,2.783,Anders Thomas Jensen,4.786,2020,11,19
5700000,Action,33273,es,22.182,19300483,110,Cell 211,7.446,1151,Luis Tosar,8.999,,,Daniel Monzón,3.118,2009,11,6
1200000,Drama,9592,en,22.18,6816129,94,Open Water 2: Adrift,5.479,641,Eric Dane,46.274,Susan May Pratt,8.522,Hans Horn,2.509,2006,7,10
2600000,Western,11072,en,22.173,119500000,93,Blazing Saddles,7.266,1684,Cleavon Little,3.231,Madeline Kahn,11.034,Mel Brooks,18.972,1974,2,7
2000000,Animation,637202,ja,22.172,3607899,90,Fate/Grand Order the Movie: Divine Realm of the Round Table: Camelot Wandering; Agateram,7.211,57,Mamoru Miyano,10.612,Rie Takahashi,18.373,Kei Suezawa,1.405,2020,12,5
13000000,Comedy,801,en,22.17,123922370,121,"Good Morning, Vietnam",7.311,2467,Robin Williams,35.62,Chintara Sukapatana,3.96,Barry Levinson,5.267,1987,12,23
23000000,Drama,746,en,22.167,43984230,163,The Last Emperor,7.627,1525,John Lone,7.998,Joan Chen,19.963,Bernardo Bertolucci,4.139,1987,10,4
25000000,Horror,10776,en,22.152,38748395,94,Little Shop of Horrors,6.908,1312,Rick Moranis,11.244,Ellen Greene,15.213,Frank Oz,11.823,1986,12,19
53000000,Crime,4133,en,22.143,83282296,124,Blow,7.367,4044,Johnny Depp,46.375,Penélope Cruz,29.898,Ted Demme,4.294,2001,4,4
10000000,Thriller,445954,en,22.142,320705,87,Acts of Vengeance,5.913,518,Antonio Banderas,36.299,Paz Vega,20.089,Isaac Florentine,4.402,2017,10,27
1300000,Drama,19,de,22.142,650422,149,Metropolis,8.15,2458,Gustav Fröhlich,4.655,Brigitte Helm,9.964,Fritz Lang,7.345,1927,2,6
45000000,Action,388399,en,22.137,50548152,133,Patriots Day,7.044,2434,Mark Wahlberg,27.242,Michelle Monaghan,24.375,Peter Berg,22.38,2016,12,12
18000000,Comedy,9293,en,22.132,68844775,87,John Tucker Must Die,6.132,1300,Jesse Metcalfe,20.018,Brittany Snow,17.194,Betty Thomas,7.728,2006,7,27
9000000,Comedy,376660,en,22.129,18803648,105,The Edge of Seventeen,7.172,3856,Woody Harrelson,33.933,Hailee Steinfeld,53.047,Kelly Fremon Craig,1.401,2016,11,18
8000000,Animation,26963,en,22.128,1803412,75,The Secret of Kells,7.41,620,Evan McGuire,1.38,Christen Mooney,1.094,Tomm Moore,2.861,2009,2,9
12000000,Thriller,860,en,22.128,124600000,114,WarGames,7.069,1675,Matthew Broderick,28.012,Ally Sheedy,21.221,John Badham,8.026,1983,6,3
5000000,Comedy,46838,en,22.127,5224938,89,Tucker and Dale vs. Evil,7.365,2531,Alan Tudyk,26.038,Katrina Bowden,16.553,Eli Craig,5.209,2010,1,22
12000000,Drama,26022,hi,22.124,42345360,165,My Name Is Khan,8.052,1212,Shah Rukh Khan,34.243,Kajol,16.949,Karan Johar,5.41,2010,2,10
1000000,Drama,244506,en,22.119,59744,117,Camp X-Ray,6.737,953,Payman Maadi,12.028,Kristen Stewart,38.036,Peter Sattler,6.364,2014,10,17
40000000,Thriller,296098,en,22.117,165478348,141,Bridge of Spies,7.226,6468,Tom Hanks,87.332,Amy Ryan,14.826,Steven Spielberg,32.328,2015,10,15
3860000,Action,44865,cn,22.116,64076736,130,The Grandmaster,6.592,791,Tony Leung Chiu-wai,11.112,Zhang Ziyi,17.245,Wong Kar-wai,6.548,2013,1,10
12000000,Comedy,12118,en,22.112,107600000,84,Police Academy 3: Back in Training,5.773,1109,Steve Guttenberg,15.319,Marion Ramsey,5.975,Jerry Paris,5.843,1986,3,20
85000000,Comedy,9722,en,22.112,131426169,102,Bewitched,5.042,1452,Will Ferrell,27.568,Nicole Kidman,49.672,Nora Ephron,9.334,2005,6,21
17000000,Thriller,9272,en,22.109,60613008,87,The Good Son,6.743,872,Macaulay Culkin,29.253,Wendy Crewson,23.617,Joseph Ruben,5.538,1993,9,24
16000000,Horror,516632,en,22.108,4796993,137,The Empty Man,6.138,672,James Badge Dale,17.378,Marin Ireland,14.179,David Prior,6.514,2020,10,22
26000000,Action,14560,en,22.101,183293131,91,Paul Blart: Mall Cop,5.41,2312,Kevin James,16.449,Jayma Mays,13.404,Steve Carr,4.938,2009,1,15
28000000,Thriller,4437,en,22.097,40400657,116,2010,6.639,843,Roy Scheider,12.2,Helen Mirren,68.27,Peter Hyams,7.784,1984,12,6
4000000,Comedy,5,en,22.094,4257354,98,Four Rooms,5.79,2461,Tim Roth,39.978,Jennifer Beals,22.665,Allison Anders,4.645,1995,12,9
1200000,Drama,1412,en,22.086,24741667,101,"sex, lies, and videotape",6.944,806,Peter Gallagher,15.085,Andie MacDowell,36.347,Steven Soderbergh,6.172,1989,8,4
85000000,Family,10481,en,22.085,183611771,100,102 Dalmatians,5.458,1262,Gérard Depardieu,19.61,Glenn Close,34.555,Kevin Lima,3.269,2000,10,7
22000000,Comedy,6069,en,22.085,63766510,118,The Witches of Eastwick,6.536,1274,Jack Nicholson,24.83,Cher,8.859,George Miller,8.134,1987,6,12
24000000,Science Fiction,168,en,22.08,133000000,119,Star Trek IV: The Voyage Home,7.172,1347,William Shatner,16.562,Catherine Hicks,16.576,Leonard Nimoy,10.976,1986,11,26
50000000,Crime,446791,en,22.079,56996304,132,All the Money in the World,6.487,2126,Christopher Plummer,36.94,Michelle Williams,27.345,Ridley Scott,22.035,2017,12,21
777000,Comedy,838,en,22.076,140000000,110,American Graffiti,7.03,1292,Richard Dreyfuss,18.252,Cindy Williams,6.786,George Lucas,17.612,1973,8,11
20000000,Drama,35690,en,22.069,89137047,107,The Last Song,7.243,3208,Greg Kinnear,18.655,Miley Cyrus,11.864,Julie Anne Robinson,5.248,2010,3,31
8000000,Fantasy,16441,en,22.068,14056528,118,The Beastmaster,6.328,358,Marc Singer,28.091,Tanya Roberts,18.621,Don Coscarelli,4.281,1982,8,16
100000000,Crime,18487,en,22.064,150166126,106,The Taking of Pelham 1 2 3,6.343,2911,Denzel Washington,61.815,,,Tony Scott,26.545,2009,6,10
69000000,Comedy,9571,en,22.048,7993039,102,Dazed and Confused,7.4,1870,Jason London,22.515,Joey Lauren Adams,9.597,Richard Linklater,11.207,1993,9,24
15000000,Crime,693113,en,22.046,229811,99,Midnight in the Switchgrass,5.993,371,Bruce Willis,50.247,Megan Fox,29.094,Randall Emmett,3.128,2021,7,23
17000000,Comedy,4032,en,22.044,59490000,103,My Girl,7.371,1914,Macaulay Culkin,29.253,Anna Chlumsky,21.026,Howard Zieff,3.072,1991,11,27
125000000,Action,262841,en,22.042,64493915,104,Monster Trucks,6.082,785,Lucas Till,18.102,Jane Levy,15.667,Chris Wedge,6.476,2016,12,21
20000000,Action,1727,en,22.041,138700000,110,Bird on a Wire,6.194,846,Mel Gibson,79.721,Goldie Hawn,16.169,John Badham,8.026,1990,5,18
31000000,Comedy,10158,en,22.04,90753806,115,White Men Can't Jump,6.607,1214,Wesley Snipes,27.639,Rosie Perez,14.672,Ron Shelton,4.932,1992,3,27
40000000,Action,5146,en,22.039,26800000,98,The In-Laws,5.618,254,Michael Douglas,12.996,Candice Bergen,19.791,Andrew Fleming,7.847,2003,5,23
20000000,Adventure,59860,en,22.022,39782683,109,Monte Carlo,6.568,2000,Cory Monteith,6.095,Selena Gomez,16.866,Thomas Bezucha,4.164,2011,7,1
30000000,Comedy,188222,en,22.007,49263404,104,Entourage,6.2,935,Kevin Connolly,9.05,,,Doug Ellin,4.32,2015,6,3
5000000,Drama,793285,en,22.006,1200000,91,God's Not Dead: We The People,7.005,109,David A.R. White,3.866,,,Vance Null,1.434,2021,10,4
13000000,Drama,1931,en,21.999,75511123,114,Stomp the Yard,6.976,398,Columbus Short,8.057,Meagan Good,27.789,Sylvain White,3.773,2007,5,16
45000000,Action,10027,en,21.998,50871113,103,Unleashed,6.903,1857,Jet Li,46.362,Kerry Condon,13.42,Louis Leterrier,10.655,2005,2,2
18000000,Drama,68924,en,21.975,8038061,112,The Ice Storm,6.842,590,Kevin Kline,16.023,Joan Allen,28.93,Ang Lee,10.984,1997,2,5
20000000,Comedy,8872,en,21.965,183097323,95,Wayne's World,6.697,2046,Mike Myers,19.713,Tia Carrere,45.562,Penelope Spheeris,2.808,1992,2,14
3000000,Drama,821,en,21.965,10000000,190,Judgment at Nuremberg,8.039,690,Spencer Tracy,8.301,Marlene Dietrich,7.28,Stanley Kramer,6.812,1961,12,18
46000000,Drama,10684,en,21.962,100860818,116,Courage Under Fire,6.464,822,Denzel Washington,61.815,Meg Ryan,29.411,Edward Zwick,8.678,1996,7,4
11000000,Drama,249164,en,21.96,78274843,106,If I Stay,7.374,4041,Jamie Blackley,7.086,Chloë Grace Moretz,38.931,R.J. Cutler,3.239,2014,8,21
60000000,Drama,22954,en,21.958,122426792,134,Invictus,7.191,3867,Morgan Freeman,107.374,,,Clint Eastwood,50.893,2009,12,10
135000000,Action,82,en,21.939,163794509,132,Miami Vice,5.985,1617,Colin Farrell,38.993,Gong Li,28.276,Michael Mann,13.78,2006,7,27
20000000,Adventure,12335,en,21.932,17900000,117,Bedknobs and Broomsticks,7.022,876,David Tomlinson,5.082,Angela Lansbury,14.653,Robert Stevenson,5.174,1971,10,7
55000000,Action,2207,en,21.928,65664721,105,16 Blocks,6.428,1806,Bruce Willis,50.247,Jenna Stern,10.181,Richard Donner,6.481,2006,3,1
3000000,Drama,37257,en,21.922,9000000,116,Witness for the Prosecution,8.218,1235,Tyrone Power,8.49,Marlene Dietrich,7.28,Billy Wilder,10.23,1957,12,17
7580600,Drama,888321,de,21.913,3092534,114,Corsage,6.42,150,Florian Teichtmeister,4.071,Vicky Krieps,16.709,Marie Kreutzer,2.071,2022,7,7
29000000,Comedy,454293,en,21.913,33157615,111,Night School,6.162,1558,Kevin Hart,64.473,Tiffany Haddish,27.79,Malcolm D. Lee,8.127,2018,9,27
5000000,Music,244403,en,21.913,58293,105,Rudderless,7.223,276,Billy Crudup,26.597,Felicity Huffman,6.454,William H. Macy,21.647,2014,10,17
9000000,Comedy,512196,en,21.904,25327500,100,Happy Death Day 2U,6.304,3162,Israel Broussard,7.659,Jessica Rothe,16.426,Christopher Landon,9.952,2019,2,13
10400000,Drama,360814,hi,21.893,311000000,161,Dangal,7.924,877,Aamir Khan,13.947,Fatima Sana Shaikh,4.663,Nitesh Tiwari,2.357,2016,12,21
2000000,Comedy,180147,es,21.888,26433651,108,We Are the Nobles,7.863,466,Gonzalo Vega,1.729,Karla Souza,8.202,Gary Alazraki,3.403,2013,3,28
7700000,Action,11046,en,21.876,21000000,155,Where Eagles Dare,7.56,799,Richard Burton,16.533,Mary Ure,4.679,Brian G. Hutton,2.237,1968,12,4
10000000,Action,6723,en,21.862,21633874,120,The Rookie,5.86,487,Clint Eastwood,50.893,Sônia Braga,6.89,Clint Eastwood,50.893,1990,12,7
